assessmentId,scientificName,internalTaxonId,doi
92944101,Lophoceros nasutus,22682413,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682413A92944101.en
92944515,Lophoceros pallidirostris,22682417,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682417A92944515.en
92945240,Anthracoceros coronatus,22682433,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682433A92945240.en
92953893,Bycanistes albotibialis,22682609,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682609A92953893.en
92954110,Ceratogymna atrata,22682621,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682621A92954110.en
92954374,Ceratogymna elata,22682627,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682627A92954374.en
92955067,Bucorvus leadbeateri,22682638,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682638A92955067.en
92955567,Phoeniculus purpureus,22682667,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682667A92955567.en
92955974,Phoeniculus damarensis,22682673,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682673A92955974.en
92956165,Phoeniculus somaliensis,22682678,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682678A92956165.en
92956360,Phoeniculus bollei,22682684,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682684A92956360.en
92956630,Rhinopomastus castaneiceps,22682689,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682689A92956630.en
92956857,Rhinopomastus aterrimus,22682698,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682698A92956857.en
92957169,Rhinopomastus cyanomelas,22682704,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682704A92957169.en
92957434,Rhinopomastus minor,22682710,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682710A92957434.en
92957651,Apaloderma narina,22682715,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682715A92957651.en
92958027,Apaloderma aequatoriale,22682719,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682719A92958027.en
92958220,Apaloderma vittatum,22682723,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682723A92958220.en
92958465,Pharomachrus mocinno,22682727,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682727A92958465.en
92958726,Pharomachrus antisianus,22682732,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682732A92958726.en
92959282,Pharomachrus pavoninus,22682741,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682741A92959282.en
92961531,Trogon personatus,22682807,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682807A92961531.en
92962515,Harpactes fasciatus,22682830,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682830A92962515.en
92962682,Harpactes kasumba,22682833,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682833A92962682.en
92963010,Harpactes diardii,22682836,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682836A92963010.en
92963343,Harpactes ardens,22682839,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682839A92963343.en
92963507,Harpactes whiteheadi,22682842,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682842A92963507.en
92963777,Harpactes orrhophaeus,22682845,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682845A92963777.en
92964079,Harpactes duvaucelii,22682848,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682848A92964079.en
92964597,Harpactes erythrocephalus,22682854,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682854A92964597.en
92964837,Harpactes wardi,22682857,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682857A92964837.en
92966179,Coracias abyssinicus,22682865,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682865A92966179.en
92966607,Coracias caudatus,22682874,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682874A92966607.en
92966925,Coracias spatulatus,22682883,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682883A92966925.en
92967155,Coracias naevius,22682892,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682892A92967155.en
92967763,Coracias cyanogaster,22682908,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682908A92967763.en
92968062,Eurystomus glaucurus,22682912,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682912A92968062.en
92968601,Eurystomus gularis,22682916,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682916A92968601.en
92968881,Eurystomus orientalis,22682920,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682920A92968881.en
92969638,Brachypteracias leptosomus,22682931,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682931A92969638.en
92970218,Atelornis pittoides,22682955,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682955A92970218.en
92970398,Atelornis crossleyi,22682961,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682961A92970398.en
92970935,Leptosomus discolor,22682975,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682975A92970935.en
92972518,Baryphthengus ruficapillus,22682998,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22682998A92972518.en
92972874,Todus multicolor,22683009,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683009A92972874.en
92973056,Todus angustirostris,22683012,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683012A92973056.en
92973240,Todus mexicanus,22683015,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683015A92973240.en
92973417,Todus todus,22683018,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683018A92973417.en
92973606,Todus subulatus,22683021,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683021A92973606.en
92974101,Alcedo semitorquata,22683033,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683033A92974101.en
92974387,Alcedo quadribrachys,22683037,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683037A92974387.en
92974788,Alcedo meninting,22683042,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683042A92974788.en
92975058,Ceyx azureus,22683045,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683045A92975058.en
92975614,Corythornis vintsioides,22683093,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683093A92975614.en
92976229,Corythornis leucogaster,22683112,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683112A92976229.en
92976544,Alcedo coerulescens,22683117,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683117A92976544.en
92976726,Ceyx pusillus,22683121,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683121A92976726.en
92976931,Corythornis madagascariensis,22683156,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683156A92976931.en
92977099,Ispidina picta,22683165,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683165A92977099.en
92977587,Ispidina lecontei,22683174,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683174A92977587.en
92977835,Dacelo novaeguineae,22683189,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683189A92977835.en
92978032,Dacelo leachii,22683193,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683193A92978032.en
92978248,Dacelo tyro,22683196,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683196A92978248.en
92978425,Dacelo gaudichaud,22683199,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683199A92978425.en
92978611,Dacelo rex,22683202,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683202A92978611.en
92979065,Pelargopsis capensis,22683227,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683227A92979065.en
92979357,Pelargopsis melanorhyncha,22683230,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683230A92979357.en
92979549,Halcyon coromanda,22683234,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683234A92979549.en
92979910,Halcyon badia,22683237,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683237A92979910.en
92980601,Halcyon cyanoventris,22683252,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683252A92980601.en
92980798,Halcyon leucocephala,22683255,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683255A92980798.en
92981264,Halcyon senegalensis,22683260,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683260A92981264.en
92981700,Halcyon senegaloides,22683265,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683265A92981700.en
92981938,Halcyon malimbica,22683269,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683269A92981938.en
92982324,Halcyon albiventris,22683273,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683273A92982324.en
92982624,Halcyon chelicuti,22683278,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683278A92982624.en
92983266,Todiramphus winchelli,22683291,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683291A92983266.en
92983541,Todiramphus diops,22683304,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683304A92983541.en
92983942,Todiramphus macleayii,22683322,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683322A92983942.en
92984466,Todiramphus leucopygius,22683341,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683341A92984466.en
92984974,Todiramphus pyrrhopygius,22683357,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683357A92984974.en
92985172,Todiramphus recurvirostris,22683368,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683368A92985172.en
92986201,Todiramphus enigma,22683410,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683410A92986201.en
92986391,Todiramphus saurophagus,22683422,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683422A92986391.en
92986873,Todiramphus sanctus,22683442,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683442A92986873.en
92988527,Caridonax fulgidus,22683512,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683512A92988527.en
92988700,Melidora macrorrhina,22683516,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683516A92988700.en
92989216,Actenoides lindsayi,22683535,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683535A92989216.en
92989371,Actenoides hombroni,22683542,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683542A92989371.en
92989728,Syma torotoro,22683566,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683566A92989728.en
92989909,Syma megarhyncha,22683569,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683569A92989909.en
92990249,Tanysiptera galatea,22683577,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683577A92990249.en
92991207,Tanysiptera nympha,22683597,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683597A92991207.en
92991371,Tanysiptera danae,22683602,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683602A92991371.en
92991520,Megaceryle maxima,22683616,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683616A92991520.en
92992024,Megaceryle lugubris,22683620,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683620A92992024.en
92994496,Nyctyornis amictus,22683661,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683661A92994496.en
92994720,Nyctyornis athertoni,22683664,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683664A92994720.en
92995112,Merops gularis,22683670,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683670A92995112.en
92995375,Merops bulocki,22683680,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683680A92995375.en
92995705,Merops bullockoides,22683684,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683684A92995705.en
92995977,Merops pusillus,22683688,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683688A92995977.en
92996442,Merops oreobates,22683697,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683697A92996442.en
92996665,Merops hirundineus,22683702,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683702A92996665.en
92997017,Merops breweri,22683706,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683706A92997017.en
92997263,Merops revoilii,22683710,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683710A92997263.en
92997462,Merops albicollis,22683714,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683714A92997462.en
92997884,Merops boehmi,22683728,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683728A92997884.en
92998077,Merops superciliosus,22683744,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683744A92998077.en
92998513,Merops philippinus,22683750,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683750A92998513.en
92998888,Merops ornatus,22683753,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683753A92998888.en
92999153,Merops leschenaulti,22683761,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683761A92999153.en
92999447,Merops malimbicus,22683764,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683764A92999447.en
92999759,Merops nubicus,22683768,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683768A92999759.en
93000205,Merops nubicoides,22683772,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683772A93000205.en
93000568,Colius striatus,22683776,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683776A93000568.en
93000938,Colius leucocephalus,22683780,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683780A93000938.en
93001121,Colius castanotus,22683784,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683784A93001121.en
93001312,Colius colius,22683788,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683788A93001312.en
93001520,Urocolius macrourus,22683792,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683792A93001520.en
93002088,Clamator jacobinus,22683800,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683800A93002088.en
93002559,Clamator levaillantii,22683808,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683808A93002559.en
93002963,Clamator coromandus,22683816,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683816A93002963.en
93003301,Pachycoccyx audeberti,22683823,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683823A93003301.en
93003793,Hierococcyx varius,22683846,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683846A93003793.en
93004360,Cuculus solitarius,22683862,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683862A93004360.en
93005480,Cuculus gularis,22683879,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683879A93005480.en
93005868,Cuculus poliocephalus,22683889,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683889A93005868.en
93006192,Cuculus rochii,22683893,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683893A93006192.en
93006424,Heteroscenes pallidus,22683898,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683898A93006424.en
93006907,Cercococcyx olivinus,22683909,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683909A93006907.en
93007354,Cacomantis sonneratii,22683917,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683917A93007354.en
93007678,Cacomantis passerinus,22683920,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683920A93007678.en
93007953,Cacomantis merulinus,22683923,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683923A93007953.en
93008289,Cacomantis castaneiventris,22683932,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683932A93008289.en
93008713,Cacomantis flabelliformis,22683941,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683941A93008713.en
93008961,Chalcites megarhynchus,22683944,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683944A93008961.en
93009115,Chalcites crassirostris,22683968,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683968A93009115.en
93009574,Chalcites basalis,22683982,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683982A93009574.en
93009795,Chalcites ruficollis,22683990,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683990A93009795.en
93009953,Chalcites meyerii,22683995,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22683995A93009953.en
93010615,Chalcites osculans,22684006,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684006A93010615.en
93011027,Chrysococcyx klaas,22684017,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684017A93011027.en
93011786,Chrysococcyx caprius,22684026,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684026A93011786.en
93012243,Caliechthrus leucolophus,22684032,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684032A93012243.en
93012403,Microdynamis parva,22684046,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684046A93012403.en
93012559,Eudynamys scolopaceus,22684049,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684049A93012559.en
93012929,Urodynamis taitensis,22684072,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684072A93012929.en
93013251,Scythrops novaehollandiae,22684079,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684079A93013251.en
93013464,Phaenicophaeus diardi,22684092,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684092A93013464.en
93013786,Phaenicophaeus sumatranus,22684095,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684095A93013786.en
93014118,Phaenicophaeus tristis,22684098,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684098A93014118.en
93014378,Phaenicophaeus viridirostris,22684101,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684101A93014378.en
93014547,Taccocua leschenaultii,22684104,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684104A93014547.en
93014746,Rhinortha chlorophaea,22684107,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684107A93014746.en
93015295,Phaenicophaeus pyrrhocephalus,22684123,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684123A93015295.en
93015650,Dasylophus superciliosus,22684126,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684126A93015650.en
93015822,Lepidogrammus cumingi,22684129,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684129A93015822.en
93016420,Coua delalandei,22684143,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684143A93016420.en
93016602,Coua gigas,22684148,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684148A93016602.en
93017795,Centropus milo,22684192,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684192A93017795.en
93017963,Centropus goliath,22684195,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684195A93017963.en
93018364,Centropus menbeki,22684202,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684202A93018364.en
93018702,Centropus phasianinus,22684209,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684209A93018702.en
93018899,Centropus spilopterus,22684212,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684212A93018899.en
93019062,Centropus bernsteini,22684215,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684215A93019062.en
93019214,Centropus chalybeus,22684219,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684219A93019214.en
93019406,Centropus rectunguis,22684222,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684222A93019406.en
93020052,Centropus sinensis,22684229,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684229A93020052.en
93020531,Centropus nigrorufus,22684236,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684236A93020531.en
93020846,Centropus viridis,22684240,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684240A93020846.en
93021184,Centropus grillii,22684249,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684249A93021184.en
93021566,Centropus bengalensis,22684254,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684254A93021566.en
93021858,Centropus chlororhynchos,22684257,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684257A93021858.en
93022489,Centropus anselli,22684266,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684266A93022489.en
93022692,Centropus monachus,22684276,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684276A93022692.en
93023039,Centropus cupreicaudus,22684280,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684280A93023039.en
93023260,Centropus senegalensis,22684284,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684284A93023260.en
93023689,Centropus superciliosus,22684288,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684288A93023689.en
93024020,Centropus melanops,22684300,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684300A93024020.en
93024173,Centropus celebensis,22684303,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684303A93024173.en
93024575,Coccycua pumila,22684309,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684309A93024575.en
93025904,Coccyzus euleri,22684334,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684334A93025904.en
93026842,Coccyzus melacoryphus,22684343,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684343A93026842.en
93027313,Coccyzus pluvialis,22684350,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684350A93027313.en
93028795,Opisthocomus hoazin,22684428,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684428A93028795.en
93030022,Guira guira,22684441,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684441A93030022.en
93031597,Neomorphus radiolosus,22684473,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684473A93031597.en
93031905,Neomorphus rufipennis,22684478,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684478A93031905.en
93032079,Neomorphus pucheranii,22684483,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684483A93032079.en
93032251,Chalcopsitta atra,22684488,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684488A93032251.en
93032610,Chalcopsitta scintillata,22684494,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684494A93032610.en
93032796,Chalcopsitta cardinalis,22684499,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684499A93032796.en
93032979,Eos histrio,22684502,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684502A93032979.en
93033311,Eos squamata,22684506,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684506A93033311.en
93034403,Pseudeos fuscata,22684528,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684528A93034403.en
93034664,Trichoglossus ornatus,22684531,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684531A93034664.en
93034860,Trichoglossus euteles,22684548,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684548A93034860.en
93035057,Trichoglossus johnstoniae,22684559,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684559A93035057.en
93035793,Psitteuteles versicolor,22684570,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684570A93035793.en
93035973,Trichoglossus iris,22684573,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684573A93035973.en
93036702,Lorius domicella,22684586,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684586A93036702.en
93037211,Lorius hypoinochrous,22684597,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684597A93037211.en
93037395,Lorius albidinucha,22684603,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684603A93037395.en
93037817,Phigys solitarius,22684624,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684624A93037817.en
93037993,Vini australis,22684627,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684627A93037993.en
93038207,Vini kuhlii,22684630,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684630A93038207.en
93039528,Glossopsitta concinna,22684652,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684652A93039528.en
93039719,Glossopsitta pusilla,22684655,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684655A93039719.en
93039903,Glossopsitta porphyrocephala,22684658,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684658A93039903.en
93040090,Charmosyna palmarum,22684661,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684661A93040090.en
93040423,Charmosyna rubrigularis,22684665,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684665A93040423.en
93040606,Charmosyna meeki,22684668,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684668A93040606.en
93041133,Charmosyna multistriata,22684675,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684675A93041133.en
93041395,Charmosyna wilhelminae,22684680,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684680A93041395.en
93041563,Charmosyna rubronotata,22684683,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684683A93041563.en
93041736,Charmosyna placentis,22684686,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684686A93041736.en
93042504,Charmosyna margarethae,22684697,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684697A93042504.en
93042771,Charmosyna pulchella,22684701,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684701A93042771.en
93042949,Charmosyna josefinae,22684704,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684704A93042949.en
93043124,Oreopsittacus arfaki,22684714,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684714A93043124.en
93043303,Neopsittacus musschenbroekii,22684717,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684717A93043303.en
93043490,Neopsittacus pullicauda,22684720,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T22684720A93043490.en
