assessmentId,internalTaxonId,scientificName,code,name,majorImportance,season,suitability
93969319,22704451,Acanthagenys rufogularis,2.1,Savanna - Dry,Yes,resident,Suitable
93969319,22704451,Acanthagenys rufogularis,14.5,Artificial/Terrestrial - Urban Areas,No,resident,Suitable
93969319,22704451,Acanthagenys rufogularis,6,"Rocky areas (eg. inland cliffs, mountain peaks)",No,resident,Suitable
93969319,22704451,Acanthagenys rufogularis,14.1,Artificial/Terrestrial - Arable Land,No,resident,Suitable
93969319,22704451,Acanthagenys rufogularis,3.5,Shrubland - Subtropical/Tropical Dry,Yes,resident,Suitable
93969512,22704454,Anthochaera lunulata,1.5,Forest - Subtropical/Tropical Dry,Yes,resident,Suitable
93969512,22704454,Anthochaera lunulata,3.5,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable
93969512,22704454,Anthochaera lunulata,14.3,Artificial/Terrestrial - Plantations,No,resident,Suitable
93969512,22704454,Anthochaera lunulata,14.5,Artificial/Terrestrial - Urban Areas,No,resident,Suitable
93970065,22704469,Anthochaera paradoxa,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,No,resident,Suitable
93970065,22704469,Anthochaera paradoxa,2.1,Savanna - Dry,No,resident,Suitable
93970065,22704469,Anthochaera paradoxa,14.4,Artificial/Terrestrial - Rural Gardens,No,resident,Suitable
93970065,22704469,Anthochaera paradoxa,2.2,Savanna - Moist,No,resident,Suitable
93970065,22704469,Anthochaera paradoxa,14.5,Artificial/Terrestrial - Urban Areas,No,resident,Suitable
93970065,22704469,Anthochaera paradoxa,3.4,Shrubland - Temperate,No,resident,Suitable
93970065,22704469,Anthochaera paradoxa,1.4,Forest - Temperate,Yes,resident,Suitable
93970653,22704478,Epthianura aurifrons,8.1,Desert - Hot,No,resident,Suitable
93970653,22704478,Epthianura aurifrons,4.5,Grassland - Subtropical/Tropical Dry,Yes,resident,Suitable
93970653,22704478,Epthianura aurifrons,14.1,Artificial/Terrestrial - Arable Land,No,resident,Suitable
93970653,22704478,Epthianura aurifrons,2.1,Savanna - Dry,No,resident,Suitable
93970653,22704478,Epthianura aurifrons,3.5,Shrubland - Subtropical/Tropical Dry,Yes,resident,Suitable
93970838,22704481,Epthianura crocea,5.15,"Wetlands (inland) - Seasonal/Intermittent Saline, Brackish or Alkaline Lakes and Flats",No,resident,Suitable
93970838,22704481,Epthianura crocea,4.5,Grassland - Subtropical/Tropical Dry,No,resident,Suitable
93970838,22704481,Epthianura crocea,15.6,Artificial/Aquatic - Wastewater Treatment Areas,No,resident,Suitable
93970838,22704481,Epthianura crocea,3.5,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable
93970838,22704481,Epthianura crocea,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Yes,resident,Suitable
93970838,22704481,Epthianura crocea,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,resident,Suitable
93970838,22704481,Epthianura crocea,2.1,Savanna - Dry,No,resident,Suitable
93970838,22704481,Epthianura crocea,5.16,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Marshes/Pools",No,resident,Suitable
93970838,22704481,Epthianura crocea,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,resident,Suitable
93970838,22704481,Epthianura crocea,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),No,resident,Suitable
93971051,22704484,Epthianura albifrons,4.5,Grassland - Subtropical/Tropical Dry,No,resident,Suitable
93971051,22704484,Epthianura albifrons,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),No,resident,Suitable
93971051,22704484,Epthianura albifrons,2.1,Savanna - Dry,No,resident,Suitable
93971051,22704484,Epthianura albifrons,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,No,resident,Suitable
93971051,22704484,Epthianura albifrons,14.2,Artificial/Terrestrial - Pastureland,No,resident,Suitable
93971051,22704484,Epthianura albifrons,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,resident,Suitable
93971051,22704484,Epthianura albifrons,12.6,Marine Intertidal - Tidepools,No,resident,Suitable
93971051,22704484,Epthianura albifrons,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),No,resident,Suitable
93971051,22704484,Epthianura albifrons,14.1,Artificial/Terrestrial - Arable Land,No,resident,Suitable
93971051,22704484,Epthianura albifrons,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Yes,resident,Suitable
93971051,22704484,Epthianura albifrons,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),No,resident,Suitable
93971051,22704484,Epthianura albifrons,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,No,resident,Suitable
93971051,22704484,Epthianura albifrons,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",No,resident,Suitable
93971051,22704484,Epthianura albifrons,4.4,Grassland - Temperate,No,resident,Suitable
93971051,22704484,Epthianura albifrons,12.1,Marine Intertidal - Rocky Shoreline,No,resident,Suitable
93971051,22704484,Epthianura albifrons,5.16,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Marshes/Pools",Yes,resident,Suitable
93971051,22704484,Epthianura albifrons,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,resident,Suitable
93971454,22704490,Pardalotus punctatus,1.4,Forest - Temperate,Yes,resident,Suitable
93971454,22704490,Pardalotus punctatus,2.1,Savanna - Dry,Yes,resident,Suitable
93971454,22704490,Pardalotus punctatus,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
93971454,22704490,Pardalotus punctatus,14.5,Artificial/Terrestrial - Urban Areas,No,resident,Suitable
93971454,22704490,Pardalotus punctatus,14.4,Artificial/Terrestrial - Rural Gardens,No,resident,Suitable
93971454,22704490,Pardalotus punctatus,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
93971454,22704490,Pardalotus punctatus,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,No,resident,Suitable
93971991,22704496,Pardalotus rubricatus,2.1,Savanna - Dry,Yes,resident,Suitable
93971991,22704496,Pardalotus rubricatus,6,"Rocky areas (eg. inland cliffs, mountain peaks)",No,resident,Suitable
93971991,22704496,Pardalotus rubricatus,3.5,Shrubland - Subtropical/Tropical Dry,Yes,resident,Suitable
93971991,22704496,Pardalotus rubricatus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,resident,Suitable
93973139,22704510,Dasyornis broadbenti,14.4,Artificial/Terrestrial - Rural Gardens,No,resident,Suitable
93973139,22704510,Dasyornis broadbenti,1.4,Forest - Temperate,No,resident,Suitable
93973139,22704510,Dasyornis broadbenti,3.4,Shrubland - Temperate,Yes,resident,Suitable
93973568,22704516,Origma solitaria,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Yes,resident,Suitable
93973568,22704516,Origma solitaria,3.4,Shrubland - Temperate,Yes,resident,Suitable
93973568,22704516,Origma solitaria,1.4,Forest - Temperate,Yes,resident,Suitable
93974382,22704536,Neosericornis citreogularis,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
93974382,22704536,Neosericornis citreogularis,1.4,Forest - Temperate,Yes,resident,Suitable
93974545,22704539,Sericornis frontalis,14.5,Artificial/Terrestrial - Urban Areas,No,resident,Suitable
93974545,22704539,Sericornis frontalis,1.9,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable
93974545,22704539,Sericornis frontalis,1.4,Forest - Temperate,No,resident,Suitable
93974545,22704539,Sericornis frontalis,3.5,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable
93974545,22704539,Sericornis frontalis,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,resident,Suitable
93974545,22704539,Sericornis frontalis,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,No,resident,Suitable
93974545,22704539,Sericornis frontalis,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
93974754,22704542,Sericornis humilis,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,resident,Suitable
93974754,22704542,Sericornis humilis,3.4,Shrubland - Temperate,No,resident,Suitable
93974754,22704542,Sericornis humilis,1.4,Forest - Temperate,Yes,resident,Suitable
93974754,22704542,Sericornis humilis,14.5,Artificial/Terrestrial - Urban Areas,No,resident,Suitable
93975091,104008462,Sericornis beccarii,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
93975091,104008462,Sericornis beccarii,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable
93975091,104008462,Sericornis beccarii,3.6,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable
93975091,104008462,Sericornis beccarii,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
93975444,104008381,Sericornis nouhuysi,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable
93975444,104008381,Sericornis nouhuysi,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
93975609,22704559,Sericornis magnirostra,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,resident,Suitable
93975609,22704559,Sericornis magnirostra,3.6,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable
93975609,22704559,Sericornis magnirostra,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
93975609,22704559,Sericornis magnirostra,1.9,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable
93975609,22704559,Sericornis magnirostra,1.4,Forest - Temperate,No,resident,Suitable
93975609,22704559,Sericornis magnirostra,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable
93975609,22704559,Sericornis magnirostra,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
93975790,22704570,Aethomyias rufescens,14.4,Artificial/Terrestrial - Rural Gardens,No,resident,Suitable
93975790,22704570,Aethomyias rufescens,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable
93975790,22704570,Aethomyias rufescens,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
93976763,22704593,Pyrrholaemus brunneus,2.1,Savanna - Dry,No,resident,Suitable
93976763,22704593,Pyrrholaemus brunneus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,resident,Suitable
93976763,22704593,Pyrrholaemus brunneus,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
93976763,22704593,Pyrrholaemus brunneus,3.5,Shrubland - Subtropical/Tropical Dry,Yes,resident,Suitable
93977103,22704600,Calamanthus fuliginosus,1.4,Forest - Temperate,No,resident,Suitable
93977103,22704600,Calamanthus fuliginosus,3.4,Shrubland - Temperate,Yes,resident,Suitable
93977103,22704600,Calamanthus fuliginosus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,resident,Suitable
93977103,22704600,Calamanthus fuliginosus,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,No,resident,Suitable
93977103,22704600,Calamanthus fuliginosus,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,No,resident,Suitable
93977103,22704600,Calamanthus fuliginosus,14.3,Artificial/Terrestrial - Plantations,No,resident,Suitable
93977103,22704600,Calamanthus fuliginosus,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),No,resident,Suitable
93977103,22704600,Calamanthus fuliginosus,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,resident,Suitable
93977303,22704604,Hylacola pyrrhopygia,1.4,Forest - Temperate,No,resident,Suitable
93977303,22704604,Hylacola pyrrhopygia,3.4,Shrubland - Temperate,Yes,resident,Suitable
93977303,22704604,Hylacola pyrrhopygia,6,"Rocky areas (eg. inland cliffs, mountain peaks)",No,resident,Suitable
93977303,22704604,Hylacola pyrrhopygia,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
93977303,22704604,Hylacola pyrrhopygia,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),No,resident,Suitable
93977488,22704614,Hylacola cauta,3.5,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable
93977488,22704614,Hylacola cauta,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
93977488,22704614,Hylacola cauta,2.1,Savanna - Dry,No,resident,Suitable
93977666,22704624,Acanthiza murina,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
93977995,22704630,Acanthiza pusilla,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable
93977995,22704630,Acanthiza pusilla,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,No,resident,Suitable
93977995,22704630,Acanthiza pusilla,3.5,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable
93977995,22704630,Acanthiza pusilla,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
93977995,22704630,Acanthiza pusilla,14.5,Artificial/Terrestrial - Urban Areas,No,resident,Suitable
93977995,22704630,Acanthiza pusilla,1.4,Forest - Temperate,No,resident,Suitable
93977995,22704630,Acanthiza pusilla,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
93977995,22704630,Acanthiza pusilla,3.4,Shrubland - Temperate,No,resident,Suitable
93977995,22704630,Acanthiza pusilla,14.3,Artificial/Terrestrial - Plantations,No,resident,Suitable
93977995,22704630,Acanthiza pusilla,3.6,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable
93977995,22704630,Acanthiza pusilla,2.1,Savanna - Dry,No,resident,Suitable
93978201,22704635,Acanthiza ewingii,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,resident,Suitable
93978201,22704635,Acanthiza ewingii,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable
93978201,22704635,Acanthiza ewingii,14.3,Artificial/Terrestrial - Plantations,No,resident,Suitable
93978201,22704635,Acanthiza ewingii,1.4,Forest - Temperate,Yes,resident,Suitable
93978201,22704635,Acanthiza ewingii,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,No,resident,Suitable
93978201,22704635,Acanthiza ewingii,5.3,Wetlands (inland) - Shrub Dominated Wetlands,No,resident,Suitable
93978394,22704638,Acanthiza reguloides,1.4,Forest - Temperate,No,resident,Suitable
93978394,22704638,Acanthiza reguloides,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
93978394,22704638,Acanthiza reguloides,2.1,Savanna - Dry,No,resident,Suitable
93978394,22704638,Acanthiza reguloides,14.3,Artificial/Terrestrial - Plantations,No,resident,Suitable
93978394,22704638,Acanthiza reguloides,14.4,Artificial/Terrestrial - Rural Gardens,No,resident,Suitable
93978572,22704641,Acanthiza inornata,14.5,Artificial/Terrestrial - Urban Areas,No,resident,Suitable
93978572,22704641,Acanthiza inornata,1.8,Forest - Subtropical/Tropical Swamp,No,resident,Suitable
93978572,22704641,Acanthiza inornata,2.1,Savanna - Dry,Yes,resident,Suitable
93978572,22704641,Acanthiza inornata,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,No,resident,Suitable
93978572,22704641,Acanthiza inornata,14.4,Artificial/Terrestrial - Rural Gardens,No,resident,Suitable
93978754,22704644,Acanthiza iredalei,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
93978754,22704644,Acanthiza iredalei,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,resident,Suitable
93978754,22704644,Acanthiza iredalei,3.5,Shrubland - Subtropical/Tropical Dry,Yes,resident,Suitable
93979147,22704650,Acanthiza uropygialis,3.5,Shrubland - Subtropical/Tropical Dry,Yes,resident,Suitable
93979147,22704650,Acanthiza uropygialis,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
93979147,22704650,Acanthiza uropygialis,2.1,Savanna - Dry,Yes,resident,Suitable
93979147,22704650,Acanthiza uropygialis,6,"Rocky areas (eg. inland cliffs, mountain peaks)",No,resident,Suitable
93979147,22704650,Acanthiza uropygialis,14.2,Artificial/Terrestrial - Pastureland,No,resident,Suitable
93979147,22704650,Acanthiza uropygialis,3.6,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable
93979328,22704653,Acanthiza nana,14.5,Artificial/Terrestrial - Urban Areas,No,resident,Suitable
93979328,22704653,Acanthiza nana,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,No,resident,Suitable
93979328,22704653,Acanthiza nana,3.5,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable
93979328,22704653,Acanthiza nana,2.1,Savanna - Dry,No,resident,Suitable
93979328,22704653,Acanthiza nana,14.3,Artificial/Terrestrial - Plantations,No,resident,Suitable
93979328,22704653,Acanthiza nana,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,resident,Suitable
93979328,22704653,Acanthiza nana,1.4,Forest - Temperate,No,resident,Suitable
93979328,22704653,Acanthiza nana,3.4,Shrubland - Temperate,No,resident,Suitable
93979328,22704653,Acanthiza nana,1.6,Forest - Subtropical/Tropical Moist Lowland,,resident,Marginal
93979328,22704653,Acanthiza nana,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
93979528,22704656,Acanthiza lineata,14.5,Artificial/Terrestrial - Urban Areas,No,resident,Suitable
93979528,22704656,Acanthiza lineata,1.4,Forest - Temperate,No,resident,Suitable
93979528,22704656,Acanthiza lineata,2.1,Savanna - Dry,Yes,resident,Suitable
93979528,22704656,Acanthiza lineata,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,resident,Suitable
93979528,22704656,Acanthiza lineata,1.5,Forest - Subtropical/Tropical Dry,Yes,resident,Suitable
93979528,22704656,Acanthiza lineata,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
93979528,22704656,Acanthiza lineata,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,No,resident,Suitable
93979528,22704656,Acanthiza lineata,14.2,Artificial/Terrestrial - Pastureland,No,resident,Suitable
93979528,22704656,Acanthiza lineata,14.1,Artificial/Terrestrial - Arable Land,No,resident,Suitable
93979730,22704659,Acanthiza robustirostris,8.1,Desert - Hot,No,resident,Suitable
93979730,22704659,Acanthiza robustirostris,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Yes,resident,Suitable
93979730,22704659,Acanthiza robustirostris,2.1,Savanna - Dry,Yes,resident,Suitable
93979895,22704662,Smicrornis brevirostris,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
93979895,22704662,Smicrornis brevirostris,14.2,Artificial/Terrestrial - Pastureland,No,resident,Suitable
93979895,22704662,Smicrornis brevirostris,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,No,resident,Suitable
93979895,22704662,Smicrornis brevirostris,14.5,Artificial/Terrestrial - Urban Areas,No,resident,Suitable
93979895,22704662,Smicrornis brevirostris,1.4,Forest - Temperate,No,resident,Suitable
93979895,22704662,Smicrornis brevirostris,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
93979895,22704662,Smicrornis brevirostris,2.1,Savanna - Dry,No,resident,Suitable
93979895,22704662,Smicrornis brevirostris,14.1,Artificial/Terrestrial - Arable Land,No,resident,Suitable
93979895,22704662,Smicrornis brevirostris,1.9,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable
93980255,22704669,Gerygone chloronota,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,resident,Suitable
93980255,22704669,Gerygone chloronota,3.6,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable
93980255,22704669,Gerygone chloronota,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable
93980255,22704669,Gerygone chloronota,6,"Rocky areas (eg. inland cliffs, mountain peaks)",No,resident,Suitable
93980255,22704669,Gerygone chloronota,14.4,Artificial/Terrestrial - Rural Gardens,No,resident,Suitable
93980255,22704669,Gerygone chloronota,2.1,Savanna - Dry,No,resident,Suitable
93980255,22704669,Gerygone chloronota,1.9,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable
93980255,22704669,Gerygone chloronota,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
93980457,22704680,Gerygone palpebrosa,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
93980457,22704680,Gerygone palpebrosa,3.6,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable
93980457,22704680,Gerygone palpebrosa,1.9,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable
93980634,22704683,Gerygone olivacea,2.1,Savanna - Dry,No,resident,Suitable
93980634,22704683,Gerygone olivacea,14.4,Artificial/Terrestrial - Rural Gardens,No,resident,Suitable
93980634,22704683,Gerygone olivacea,1.4,Forest - Temperate,No,resident,Suitable
93980634,22704683,Gerygone olivacea,1.5,Forest - Subtropical/Tropical Dry,Yes,resident,Suitable
93980969,22704702,Gerygone tenebrosa,3.5,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable
93980969,22704702,Gerygone tenebrosa,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Yes,resident,Suitable
93981353,22704708,Gerygone inornata,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
93981353,22704708,Gerygone inornata,1.9,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable
93981353,22704708,Gerygone inornata,14.3,Artificial/Terrestrial - Plantations,No,resident,Suitable
93981353,22704708,Gerygone inornata,2.2,Savanna - Moist,No,resident,Suitable
93981353,22704708,Gerygone inornata,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,resident,Suitable
93981353,22704708,Gerygone inornata,3.6,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable
93981863,22704718,Gerygone levigaster,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
93981863,22704718,Gerygone levigaster,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Yes,resident,Suitable
93981863,22704718,Gerygone levigaster,3.6,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable
93981863,22704718,Gerygone levigaster,2.1,Savanna - Dry,No,resident,Suitable
93981863,22704718,Gerygone levigaster,3.5,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable
93982036,22704721,Gerygone fusca,1.5,Forest - Subtropical/Tropical Dry,Yes,breeding,Suitable
93982036,22704721,Gerygone fusca,2.1,Savanna - Dry,Yes,breeding,Suitable
93982036,22704721,Gerygone fusca,1.4,Forest - Temperate,Yes,breeding,Suitable
93982219,22704724,Gerygone insularis,1.4,Forest - Temperate,Yes,resident,Suitable
93982871,22704735,Gerygone igata,14.1,Artificial/Terrestrial - Arable Land,No,resident,Suitable
93982871,22704735,Gerygone igata,1.4,Forest - Temperate,Yes,resident,Suitable
93982871,22704735,Gerygone igata,3.4,Shrubland - Temperate,No,resident,Suitable
93982871,22704735,Gerygone igata,14.5,Artificial/Terrestrial - Urban Areas,No,resident,Suitable
93982871,22704735,Gerygone igata,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,resident,Suitable
93983037,22704739,Gerygone albofrontata,3.4,Shrubland - Temperate,Yes,resident,Suitable
93983037,22704739,Gerygone albofrontata,1.4,Forest - Temperate,Yes,resident,Suitable
93983778,22704754,Aphelocephala nigricincta,4.5,Grassland - Subtropical/Tropical Dry,Yes,resident,Suitable
93983778,22704754,Aphelocephala nigricincta,3.5,Shrubland - Subtropical/Tropical Dry,Yes,resident,Suitable
93983778,22704754,Aphelocephala nigricincta,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Yes,resident,Suitable
93984263,103735468,Monachella muelleriana,1.9,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable
93984263,103735468,Monachella muelleriana,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable
93984263,103735468,Monachella muelleriana,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
93984263,103735468,Monachella muelleriana,6,"Rocky areas (eg. inland cliffs, mountain peaks)",No,resident,Suitable
93984438,22704769,Microeca fascinans,1.4,Forest - Temperate,No,resident,Suitable
93984438,22704769,Microeca fascinans,2.1,Savanna - Dry,Yes,resident,Suitable
93984438,22704769,Microeca fascinans,14.5,Artificial/Terrestrial - Urban Areas,No,resident,Suitable
93984438,22704769,Microeca fascinans,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,No,resident,Suitable
93984438,22704769,Microeca fascinans,14.2,Artificial/Terrestrial - Pastureland,No,resident,Suitable
93984438,22704769,Microeca fascinans,3.5,Shrubland - Subtropical/Tropical Dry,Yes,resident,Suitable
93984438,22704769,Microeca fascinans,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
93985859,22704799,Petroica archboldi,3.7,Shrubland - Subtropical/Tropical High Altitude,No,resident,Suitable
93985859,22704799,Petroica archboldi,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Yes,resident,Suitable
93985859,22704799,Petroica archboldi,4.7,Grassland - Subtropical/Tropical High Altitude,No,resident,Suitable
93986496,22704816,Petroica goodenovii,3.5,Shrubland - Subtropical/Tropical Dry,Yes,non-breeding,Suitable
93986496,22704816,Petroica goodenovii,2.1,Savanna - Dry,Yes,non-breeding,Suitable
93986496,22704816,Petroica goodenovii,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,non-breeding,Suitable
93986961,22704822,Petroica rosea,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,non-breeding,Suitable
93986961,22704822,Petroica rosea,1.4,Forest - Temperate,Yes,breeding,Suitable
93986961,22704822,Petroica rosea,1.5,Forest - Subtropical/Tropical Dry,No,non-breeding,Suitable
93986961,22704822,Petroica rosea,2.1,Savanna - Dry,No,non-breeding,Suitable
93986961,22704822,Petroica rosea,14.4,Artificial/Terrestrial - Rural Gardens,No,non-breeding,Suitable
93987153,22704825,Petroica rodinogaster,1.5,Forest - Subtropical/Tropical Dry,No,non-breeding,Suitable
93987153,22704825,Petroica rodinogaster,1.4,Forest - Temperate,Yes,non-breeding,Suitable
93987322,103734942,Petroica australis,1.4,Forest - Temperate,Yes,resident,Suitable
93987322,103734942,Petroica australis,3.4,Shrubland - Temperate,Yes,resident,Suitable
93987322,103734942,Petroica australis,14.4,Artificial/Terrestrial - Rural Gardens,No,resident,Suitable
93988154,22704843,Tregellasia leucops,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
93988154,22704843,Tregellasia leucops,3.6,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable
93988154,22704843,Tregellasia leucops,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
93988325,22704846,Tregellasia capito,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
93988325,22704846,Tregellasia capito,1.9,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable
93988481,22704849,Eopsaltria australis,2.1,Savanna - Dry,No,resident,Suitable
93988481,22704849,Eopsaltria australis,3.6,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable
93988481,22704849,Eopsaltria australis,2.2,Savanna - Moist,No,resident,Suitable
93988481,22704849,Eopsaltria australis,14.3,Artificial/Terrestrial - Plantations,No,resident,Suitable
93988481,22704849,Eopsaltria australis,3.5,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable
93988481,22704849,Eopsaltria australis,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
